Journey_ID,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Planned Journey Duration,Journey Status,Reason for Delay
5594,York,Durham,2024-02-20,01:45:00,02:35:00,02:35:00,50.0,On Time,
5595,London Kings Cross,York,2024-02-02,04:45:00,06:35:00,06:35:00,110.0,On Time,
5596,Liverpool Lime Street,London Euston,2024-02-24,01:45:00,04:00:00,04:00:00,135.0,On Time,
5597,York,Durham,2024-02-03,01:45:00,02:35:00,02:35:00,50.0,On Time,
5598,London Kings Cross,Liverpool Lime Street,2024-02-03,01:45:00,04:00:00,04:00:00,135.0,On Time,
5599,Liverpool Lime Street,London Euston,2024-02-03,01:45:00,04:00:00,04:00:00,135.0,On Time,
5600,Manchester Piccadilly,Nottingham,2024-02-04,02:00:00,03:00:00,03:00:00,60.0,On Time,
5601,London Paddington,Reading,2024-02-29,02:00:00,03:00:00,03:00:00,60.0,On Time,
5602,London St Pancras,Birmingham New Street,2024-02-17,02:00:00,03:20:00,03:20:00,80.0,On Time,
5603,Manchester Piccadilly,Nottingham,2024-02-17,02:00:00,03:00:00,03:00:00,60.0,On Time,
5604,Manchester Piccadilly,Nottingham,2024-02-24,02:00:00,03:00:00,03:00:00,60.0,On Time,
5605,London St Pancras,Birmingham New Street,2024-02-14,02:00:00,03:20:00,03:20:00,80.0,On Time,
5606,London Kings Cross,York,2024-02-03,02:00:00,03:50:00,03:50:00,110.0,On Time,
5607,London Kings Cross,York,2024-02-02,05:15:00,07:05:00,07:05:00,110.0,On Time,
5608,London Paddington,Reading,2024-02-03,02:15:00,03:15:00,03:15:00,60.0,On Time,
5609,London Euston,Birmingham New Street,2024-02-02,05:15:00,06:35:00,06:35:00,80.0,On Time,
5610,London Euston,Birmingham New Street,2024-02-20,02:15:00,03:35:00,03:35:00,80.0,On Time,
5611,London Kings Cross,York,2024-02-03,02:45:00,04:35:00,04:35:00,110.0,On Time,
5612,Liverpool Lime Street,Manchester Piccadilly,2024-02-03,02:45:00,03:15:00,03:15:00,30.0,On Time,
5613,Manchester Piccadilly,Sheffield,2024-02-06,02:45:00,03:30:00,03:30:00,45.0,On Time,
5614,London St Pancras,Birmingham New Street,2024-02-02,05:45:00,07:05:00,07:05:00,80.0,On Time,
5615,Liverpool Lime Street,Manchester Piccadilly,2024-02-11,03:00:00,03:30:00,03:30:00,30.0,On Time,
5616,Liverpool Lime Street,Manchester Piccadilly,2024-02-04,03:00:00,03:30:00,03:30:00,30.0,On Time,
5617,Reading,Oxford,2024-02-02,06:15:00,06:40:00,06:40:00,25.0,On Time,
5618,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,06:15:00,06:45:00,06:45:00,30.0,On Time,
5619,Manchester Piccadilly,London Euston,2024-02-28,03:30:00,05:20:00,05:42:00,110.0,Delayed,Weather
5620,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,06:30:00,07:00:00,07:00:00,30.0,On Time,
5621,Birmingham New Street,London St Pancras,2024-02-02,06:30:00,07:50:00,07:50:00,80.0,On Time,
5622,London Euston,Manchester Piccadilly,2024-02-02,06:30:00,08:20:00,08:20:00,110.0,On Time,
5623,London St Pancras,Wolverhampton,2024-02-02,06:30:00,08:00:00,08:00:00,90.0,On Time,
5624,Manchester Piccadilly,London Euston,2024-02-16,03:30:00,05:20:00,05:28:00,110.0,Delayed,Weather
5625,London Euston,Birmingham New Street,2024-02-03,03:45:00,05:05:00,05:05:00,80.0,On Time,
5626,London Kings Cross,York,2024-02-03,03:45:00,05:35:00,05:35:00,110.0,On Time,
5627,York,Birmingham New Street,2024-02-26,03:45:00,06:00:00,06:00:00,135.0,On Time,
5628,London Kings Cross,York,2024-02-08,04:00:00,05:50:00,05:50:00,110.0,On Time,
5629,London Kings Cross,York,2024-02-17,04:00:00,05:50:00,05:50:00,110.0,On Time,
5630,London Kings Cross,York,2024-02-11,04:00:00,05:50:00,05:50:00,110.0,On Time,
5631,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,07:15:00,07:45:00,07:45:00,30.0,On Time,
5632,London St Pancras,Birmingham New Street,2024-02-18,04:15:00,05:35:00,05:35:00,80.0,On Time,
5633,London Euston,Birmingham New Street,2024-02-02,07:15:00,08:35:00,08:35:00,80.0,On Time,
5634,Liverpool Lime Street,Manchester Piccadilly,2024-02-16,04:15:00,04:45:00,04:45:00,30.0,On Time,
5635,London St Pancras,Birmingham New Street,2024-02-24,04:30:00,05:50:00,05:50:00,80.0,On Time,
5636,London St Pancras,Birmingham New Street,2024-02-11,04:30:00,05:50:00,05:50:00,80.0,On Time,
5637,London St Pancras,Birmingham New Street,2024-02-29,04:30:00,05:50:00,05:50:00,80.0,On Time,
5638,Liverpool Lime Street,Manchester Piccadilly,2024-02-24,04:30:00,05:00:00,,30.0,Cancelled,Traffic
5639,Liverpool Lime Street,Manchester Piccadilly,2024-02-29,04:30:00,05:00:00,05:00:00,30.0,On Time,
5640,London St Pancras,Birmingham New Street,2024-02-10,04:30:00,05:50:00,05:50:00,80.0,On Time,
5641,London Paddington,Reading,2024-02-18,04:30:00,05:30:00,05:30:00,60.0,On Time,
5642,London St Pancras,Birmingham New Street,2024-02-19,04:30:00,05:50:00,,80.0,Cancelled,Weather
5643,London Kings Cross,York,2024-02-14,04:45:00,06:35:00,06:35:00,110.0,On Time,
5644,London Kings Cross,York,2024-02-27,04:45:00,06:35:00,06:35:00,110.0,On Time,
5645,Liverpool Lime Street,London Euston,2024-02-03,05:00:00,07:15:00,07:15:00,135.0,On Time,
5646,Reading,Birmingham New Street,2024-02-02,08:00:00,09:00:00,09:00:00,60.0,On Time,
5647,London Paddington,Liverpool Lime Street,2024-02-16,05:00:00,07:30:00,07:30:00,150.0,On Time,
5648,London Paddington,Liverpool Lime Street,2024-02-24,05:00:00,07:30:00,07:30:00,150.0,On Time,
5649,London Kings Cross,York,2024-02-04,05:00:00,06:50:00,06:50:00,110.0,On Time,
5650,York,Leeds,2024-02-02,08:15:00,08:40:00,08:40:00,25.0,On Time,
5651,London Kings Cross,York,2024-02-02,08:15:00,10:05:00,10:05:00,110.0,On Time,
5652,London Kings Cross,York,2024-02-25,05:15:00,07:05:00,07:05:00,110.0,On Time,
5653,London St Pancras,Birmingham New Street,2024-02-20,05:45:00,07:05:00,07:05:00,80.0,On Time,
5654,London Paddington,Oxford,2024-02-02,07:45:00,09:15:00,09:15:00,90.0,On Time,
5655,Manchester Piccadilly,Liverpool Lime Street,2024-02-25,06:00:00,06:30:00,06:30:00,30.0,On Time,
5656,Manchester Piccadilly,Liverpool Lime Street,2024-02-14,06:00:00,06:30:00,,30.0,Cancelled,Technical Issue
5657,Manchester Piccadilly,Liverpool Lime Street,2024-02-23,06:00:00,06:30:00,06:30:00,30.0,On Time,
5658,Liverpool Lime Street,Manchester Piccadilly,2024-02-15,06:00:00,06:30:00,06:30:00,30.0,On Time,
5659,Manchester Piccadilly,Liverpool Lime Street,2024-02-26,06:15:00,06:45:00,06:45:00,30.0,On Time,
5660,London Paddington,Reading,2024-02-07,06:15:00,07:15:00,,60.0,Cancelled,Technical Issue
5661,London Kings Cross,York,2024-02-20,06:15:00,08:05:00,08:05:00,110.0,On Time,
5662,London Paddington,Reading,2024-02-21,06:15:00,07:15:00,07:15:00,60.0,On Time,
5663,London Paddington,Reading,2024-02-14,06:15:00,07:15:00,07:15:00,60.0,On Time,
5664,London Paddington,Reading,2024-02-15,06:15:00,07:15:00,,60.0,Cancelled,Signal Failure
5665,Manchester Piccadilly,Liverpool Lime Street,2024-02-09,06:15:00,06:45:00,06:45:00,30.0,On Time,
5666,Manchester Piccadilly,Liverpool Lime Street,2024-02-18,06:15:00,06:45:00,06:45:00,30.0,On Time,
5667,Manchester Piccadilly,Liverpool Lime Street,2024-02-19,06:15:00,06:45:00,06:45:00,30.0,On Time,
5668,London Paddington,Reading,2024-02-29,06:15:00,07:15:00,07:15:00,60.0,On Time,
5669,Manchester Piccadilly,Liverpool Lime Street,2024-02-03,07:15:00,07:45:00,07:45:00,30.0,On Time,
5670,London Kings Cross,York,2024-02-03,06:15:00,08:05:00,08:05:00,110.0,On Time,
5671,Birmingham New Street,Nuneaton,2024-02-19,06:30:00,06:50:00,06:50:00,20.0,On Time,
5672,Birmingham New Street,London St Pancras,2024-02-27,06:30:00,07:50:00,07:50:00,80.0,On Time,
5673,Manchester Piccadilly,Liverpool Lime Street,2024-02-29,06:30:00,07:00:00,07:00:00,30.0,On Time,
5674,London St Pancras,Birmingham New Street,2024-02-07,06:30:00,07:50:00,,80.0,Cancelled,Technical Issue
5675,Birmingham New Street,London Euston,2024-02-20,06:30:00,07:50:00,07:50:00,80.0,On Time,
5676,London Euston,Birmingham New Street,2024-02-29,06:30:00,07:50:00,07:50:00,80.0,On Time,
5677,York,Doncaster,2024-02-21,06:30:00,07:00:00,07:00:00,30.0,On Time,
5678,Birmingham New Street,London St Pancras,2024-02-29,06:30:00,07:50:00,07:50:00,80.0,On Time,
5679,Birmingham New Street,London St Pancras,2024-02-13,06:30:00,07:50:00,07:50:00,80.0,On Time,
5680,London Euston,Birmingham New Street,2024-02-06,06:30:00,07:50:00,07:50:00,80.0,On Time,
5681,Birmingham New Street,London St Pancras,2024-02-19,06:30:00,07:50:00,07:50:00,80.0,On Time,
5682,Birmingham New Street,London St Pancras,2024-02-17,06:30:00,07:50:00,07:50:00,80.0,On Time,
5683,London Paddington,Oxford,2024-02-07,07:45:00,09:15:00,09:15:00,90.0,On Time,
5684,London Kings Cross,York,2024-02-12,06:45:00,08:35:00,08:35:00,110.0,On Time,
5685,Liverpool Lime Street,Manchester Piccadilly,2024-02-19,06:45:00,07:15:00,07:15:00,30.0,On Time,
5686,London Kings Cross,York,2024-02-17,06:45:00,08:35:00,08:35:00,110.0,On Time,
5687,London Paddington,Reading,2024-02-16,06:45:00,07:45:00,07:45:00,60.0,On Time,
5688,London Paddington,Oxford,2024-02-18,07:45:00,09:15:00,09:15:00,90.0,On Time,
5689,London St Pancras,Birmingham New Street,2024-02-16,06:45:00,08:05:00,08:05:00,80.0,On Time,
5690,London Kings Cross,York,2024-02-13,07:45:00,09:35:00,09:35:00,110.0,On Time,
5691,Liverpool Lime Street,Manchester Piccadilly,2024-02-03,06:45:00,07:15:00,07:15:00,30.0,On Time,
5692,London Paddington,Reading,2024-02-13,07:45:00,08:45:00,,60.0,Cancelled,Technical Issue
5693,London Paddington,Reading,2024-02-28,07:45:00,08:45:00,08:45:00,60.0,On Time,
5694,Manchester Piccadilly,Liverpool Lime Street,2024-02-23,06:45:00,07:15:00,07:15:00,30.0,On Time,
5695,London Kings Cross,York,2024-02-04,06:45:00,08:35:00,08:35:00,110.0,On Time,
5696,Liverpool Lime Street,Manchester Piccadilly,2024-02-22,06:45:00,07:15:00,07:15:00,30.0,On Time,
5697,London Paddington,Reading,2024-02-16,07:45:00,08:45:00,08:45:00,60.0,On Time,
5698,Liverpool Lime Street,Manchester Piccadilly,2024-02-15,06:45:00,07:15:00,07:15:00,30.0,On Time,
5699,London Paddington,Oxford,2024-02-26,07:45:00,09:15:00,09:15:00,90.0,On Time,
5700,London Paddington,Reading,2024-02-29,07:45:00,08:45:00,08:45:00,60.0,On Time,
5701,London Paddington,Oxford,2024-02-14,07:45:00,09:15:00,09:15:00,90.0,On Time,
5702,London St Pancras,Birmingham New Street,2024-02-21,06:45:00,08:05:00,08:05:00,80.0,On Time,
5703,London Paddington,Oxford,2024-02-12,07:45:00,09:15:00,09:15:00,90.0,On Time,
5704,London Paddington,Reading,2024-02-12,07:45:00,08:45:00,,60.0,Cancelled,Weather
5705,London Paddington,Reading,2024-02-20,07:45:00,08:45:00,,60.0,Cancelled,Staffing
5706,Birmingham New Street,London St Pancras,2024-02-22,07:00:00,08:20:00,08:20:00,80.0,On Time,
5707,Manchester Piccadilly,Liverpool Lime Street,2024-02-03,07:00:00,07:30:00,07:30:00,30.0,On Time,
5708,Liverpool Lime Street,Manchester Piccadilly,2024-02-09,07:00:00,07:30:00,07:30:00,30.0,On Time,
5709,Birmingham New Street,London St Pancras,2024-02-17,07:00:00,08:20:00,08:20:00,80.0,On Time,
5710,Liverpool Lime Street,Manchester Piccadilly,2024-02-23,07:00:00,07:30:00,07:30:00,30.0,On Time,
5711,London Kings Cross,York,2024-02-10,07:15:00,09:05:00,09:05:00,110.0,On Time,
5712,Manchester Piccadilly,Liverpool Lime Street,2024-02-13,07:15:00,07:45:00,07:45:00,30.0,On Time,
5713,Liverpool Lime Street,Manchester Piccadilly,2024-02-02,10:30:00,11:00:00,11:00:00,30.0,On Time,
5714,London Euston,Birmingham New Street,2024-02-02,10:30:00,11:50:00,11:50:00,80.0,On Time,
5715,Liverpool Lime Street,Manchester Piccadilly,2024-02-27,07:30:00,08:00:00,08:00:00,30.0,On Time,
5716,Liverpool Lime Street,Manchester Piccadilly,2024-02-04,07:30:00,08:00:00,08:00:00,30.0,On Time,
5717,York,Doncaster,2024-02-29,07:30:00,08:00:00,08:00:00,30.0,On Time,
5718,London Kings Cross,York,2024-02-25,07:30:00,09:20:00,09:20:00,110.0,On Time,
5719,Liverpool Lime Street,Manchester Piccadilly,2024-02-06,07:30:00,08:00:00,08:00:00,30.0,On Time,
5720,London Kings Cross,York,2024-02-08,07:45:00,09:35:00,09:35:00,110.0,On Time,
5721,London Euston,Manchester Piccadilly,2024-02-19,08:00:00,09:50:00,09:50:00,110.0,On Time,
5722,London Paddington,Reading,2024-02-13,08:00:00,09:00:00,09:00:00,60.0,On Time,
5723,Liverpool Lime Street,London Euston,2024-02-09,08:00:00,10:15:00,10:45:00,135.0,Delayed,Weather
5724,Liverpool Lime Street,London Euston,2024-02-29,08:00:00,10:15:00,10:44:00,135.0,Delayed,Weather
5725,Birmingham New Street,London Euston,2024-02-03,08:00:00,09:20:00,10:02:00,80.0,Delayed,Weather
5726,Manchester Piccadilly,London Euston,2024-02-10,08:00:00,09:50:00,10:30:00,110.0,Delayed,Weather
5727,London Paddington,Reading,2024-02-18,08:00:00,09:00:00,,60.0,Cancelled,Signal Failure
5728,Reading,Oxford,2024-02-04,08:00:00,08:25:00,08:25:00,25.0,On Time,
5729,Liverpool Lime Street,London Euston,2024-02-24,08:00:00,10:15:00,10:15:00,135.0,On Time,
5730,Reading,Oxford,2024-02-03,08:00:00,08:25:00,,25.0,Cancelled,Staffing
5731,Manchester Piccadilly,London Euston,2024-02-15,08:00:00,09:50:00,10:15:00,110.0,Delayed,Weather
5732,Manchester Piccadilly,London Euston,2024-02-03,08:00:00,09:50:00,10:44:00,110.0,Delayed,Weather
5733,Reading,Oxford,2024-02-27,08:00:00,08:25:00,08:25:00,25.0,On Time,
5734,London Euston,Manchester Piccadilly,2024-02-03,08:00:00,09:50:00,09:50:00,110.0,On Time,
5735,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,11:15:00,11:45:00,11:45:00,30.0,On Time,
5736,York,Liverpool Lime Street,2024-02-05,08:15:00,09:45:00,,90.0,Cancelled,Staffing
5737,London St Pancras,Birmingham New Street,2024-02-02,11:30:00,12:50:00,12:50:00,80.0,On Time,
5738,London Euston,Birmingham New Street,2024-02-03,08:30:00,09:50:00,09:50:00,80.0,On Time,
5739,London Euston,Birmingham New Street,2024-02-03,09:45:00,11:05:00,11:05:00,80.0,On Time,
5740,London Euston,Birmingham New Street,2024-02-02,11:45:00,13:05:00,13:05:00,80.0,On Time,
5741,Liverpool Lime Street,Manchester Piccadilly,2024-02-08,09:45:00,10:15:00,10:15:00,30.0,On Time,
5742,Manchester Piccadilly,Liverpool Lime Street,2024-02-07,08:45:00,09:15:00,09:15:00,30.0,On Time,
5743,London Euston,Birmingham New Street,2024-02-23,09:45:00,11:05:00,11:05:00,80.0,On Time,
5744,London Paddington,Reading,2024-02-14,08:45:00,09:45:00,09:45:00,60.0,On Time,
5745,Manchester Piccadilly,Liverpool Lime Street,2024-02-26,08:45:00,09:15:00,09:15:00,30.0,On Time,
5746,Manchester Piccadilly,Liverpool Lime Street,2024-02-25,08:45:00,09:15:00,09:15:00,30.0,On Time,
5747,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,12:00:00,12:30:00,12:30:00,30.0,On Time,
5748,Manchester Piccadilly,Liverpool Lime Street,2024-02-05,09:00:00,09:30:00,10:16:00,30.0,Delayed,Signal Failure
5749,London Euston,Birmingham New Street,2024-02-04,09:00:00,10:20:00,10:20:00,80.0,On Time,
5750,London St Pancras,Birmingham New Street,2024-02-22,09:00:00,10:20:00,10:20:00,80.0,On Time,
5751,London St Pancras,Birmingham New Street,2024-02-18,09:15:00,10:35:00,10:35:00,80.0,On Time,
5752,London St Pancras,Birmingham New Street,2024-02-25,09:15:00,10:35:00,10:35:00,80.0,On Time,
5753,Manchester Piccadilly,Liverpool Lime Street,2024-02-09,09:15:00,09:45:00,09:45:00,30.0,On Time,
5754,Liverpool Lime Street,Manchester Piccadilly,2024-02-02,12:45:00,13:15:00,13:15:00,30.0,On Time,
5755,London Kings Cross,York,2024-02-03,09:45:00,11:35:00,12:02:00,110.0,Delayed,Signal Failure
5756,London Euston,Birmingham New Street,2024-02-02,12:45:00,14:05:00,14:05:00,80.0,On Time,
5757,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,13:00:00,13:30:00,13:30:00,30.0,On Time,
5758,Liverpool Lime Street,Birmingham New Street,2024-02-19,10:00:00,11:30:00,11:30:00,90.0,On Time,
5759,London Paddington,Reading,2024-02-02,13:15:00,14:15:00,14:15:00,60.0,On Time,
5760,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,13:15:00,13:45:00,13:45:00,30.0,On Time,
5761,London Kings Cross,York,2024-02-23,10:15:00,12:05:00,12:05:00,110.0,On Time,
5762,Liverpool Lime Street,Manchester Piccadilly,2024-02-03,10:30:00,11:00:00,11:00:00,30.0,On Time,
5763,Liverpool Lime Street,Manchester Piccadilly,2024-02-14,10:30:00,11:00:00,11:00:00,30.0,On Time,
5764,Manchester Piccadilly,Liverpool Lime Street,2024-02-03,10:30:00,11:00:00,11:00:00,30.0,On Time,
5765,Reading,London Paddington,2024-02-02,13:30:00,13:55:00,13:55:00,25.0,On Time,
5766,Manchester Piccadilly,Liverpool Lime Street,2024-02-16,10:45:00,11:15:00,11:15:00,30.0,On Time,
5767,London Euston,Birmingham New Street,2024-02-21,10:45:00,12:05:00,12:05:00,80.0,On Time,
5768,Manchester Piccadilly,London Paddington,2024-02-02,13:45:00,16:00:00,,135.0,Cancelled,Weather
5769,Manchester Piccadilly,Liverpool Lime Street,2024-02-27,11:00:00,11:30:00,14:13:00,30.0,Delayed,Staffing
5770,Manchester Piccadilly,York,2024-02-03,11:00:00,12:30:00,12:30:00,90.0,On Time,
5771,Manchester Piccadilly,Sheffield,2024-02-03,11:00:00,11:45:00,11:45:00,45.0,On Time,
5772,London Paddington,Liverpool Lime Street,2024-02-18,11:00:00,13:30:00,13:30:00,150.0,On Time,
5773,London Kings Cross,York,2024-02-03,11:00:00,12:50:00,12:50:00,110.0,On Time,
5774,London Kings Cross,York,2024-02-21,11:00:00,12:50:00,12:50:00,110.0,On Time,
5775,Liverpool Lime Street,Manchester Piccadilly,2024-02-24,11:15:00,11:45:00,11:55:00,30.0,Delayed,Technical Issue
5776,Liverpool Lime Street,Manchester Piccadilly,2024-02-20,11:15:00,11:45:00,12:24:00,30.0,Delayed,Technical Issue
5777,London Euston,Birmingham New Street,2024-02-29,11:30:00,12:50:00,12:50:00,80.0,On Time,
5778,London Paddington,Reading,2024-02-03,11:45:00,12:45:00,12:45:00,60.0,On Time,
5779,London Euston,Birmingham New Street,2024-02-02,14:45:00,16:05:00,16:05:00,80.0,On Time,
5780,London Paddington,Reading,2024-02-16,11:45:00,12:45:00,12:45:00,60.0,On Time,
5781,London Euston,Birmingham New Street,2024-02-21,11:45:00,13:05:00,13:05:00,80.0,On Time,
5782,London Paddington,Reading,2024-02-02,14:45:00,15:45:00,15:45:00,60.0,On Time,
5783,London Paddington,Reading,2024-02-25,11:45:00,12:45:00,12:45:00,60.0,On Time,
5784,London Kings Cross,York,2024-02-03,09:30:00,11:20:00,11:20:00,110.0,On Time,
5785,London St Pancras,Birmingham New Street,2024-02-03,12:00:00,13:20:00,,80.0,Cancelled,Traffic
5786,Manchester Piccadilly,Liverpool Lime Street,2024-02-17,12:00:00,12:30:00,12:30:00,30.0,On Time,
5787,Liverpool Lime Street,Manchester Piccadilly,2024-02-24,12:30:00,13:00:00,13:00:00,30.0,On Time,
5788,London Paddington,Reading,2024-02-02,15:30:00,16:30:00,16:30:00,60.0,On Time,
5789,Liverpool Lime Street,Manchester Piccadilly,2024-02-05,12:30:00,13:00:00,13:00:00,30.0,On Time,
5790,London Paddington,Reading,2024-02-14,12:45:00,13:45:00,13:45:00,60.0,On Time,
5791,York,Edinburgh,2024-02-03,12:45:00,15:15:00,15:15:00,150.0,On Time,
5792,London Paddington,Reading,2024-02-18,12:45:00,13:45:00,13:45:00,60.0,On Time,
5793,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,15:45:00,16:15:00,16:15:00,30.0,On Time,
5794,London Paddington,Reading,2024-02-13,12:45:00,13:45:00,,60.0,Cancelled,Signal Failure
5795,London Paddington,Reading,2024-02-03,12:45:00,13:45:00,13:45:00,60.0,On Time,
5796,London Paddington,Reading,2024-02-25,12:45:00,13:45:00,13:45:00,60.0,On Time,
5797,Liverpool Lime Street,Manchester Piccadilly,2024-02-02,16:00:00,16:30:00,16:30:00,30.0,On Time,
5798,Manchester Piccadilly,Liverpool Lime Street,2024-02-13,13:00:00,13:30:00,13:30:00,30.0,On Time,
5799,Liverpool Lime Street,Manchester Piccadilly,2024-02-05,13:15:00,13:45:00,13:45:00,30.0,On Time,
5800,Birmingham New Street,London St Pancras,2024-02-23,13:15:00,14:35:00,14:35:00,80.0,On Time,
5801,Manchester Piccadilly,Liverpool Lime Street,2024-02-24,13:15:00,13:45:00,,30.0,Cancelled,Technical Issue
5802,Manchester Piccadilly,Liverpool Lime Street,2024-02-25,13:30:00,14:00:00,14:00:00,30.0,On Time,
5803,Manchester Piccadilly,Sheffield,2024-02-03,13:30:00,14:15:00,14:15:00,45.0,On Time,
5804,Manchester Piccadilly,Liverpool Lime Street,2024-02-10,13:30:00,14:00:00,14:00:00,30.0,On Time,
5805,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,13:30:00,14:00:00,14:00:00,30.0,On Time,
5806,Liverpool Lime Street,Sheffield,2024-02-22,13:45:00,15:00:00,15:00:00,75.0,On Time,
5807,Liverpool Lime Street,Sheffield,2024-02-03,13:45:00,15:00:00,15:00:00,75.0,On Time,
5808,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,16:45:00,17:15:00,17:15:00,30.0,On Time,
5809,London Paddington,Reading,2024-02-03,14:00:00,15:00:00,15:00:00,60.0,On Time,
5810,London St Pancras,Birmingham New Street,2024-02-27,14:00:00,15:20:00,15:20:00,80.0,On Time,
5811,London St Pancras,Birmingham New Street,2024-02-05,14:15:00,15:35:00,15:35:00,80.0,On Time,
