Transaction ID,Journey_ID,Ticket_ID,Refund_ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Price,Price Category,Actual Journey Duration,Delay (Minutes)
2d4797a1-71ed-4656-b6f8,4597,3,1,2024-01-27,15:15:20,Station,Contactless,No Railcard,53,High,110.0,0.0
3f4f4979-6bfd-4fb3-b71b,4597,3,1,2024-01-27,15:16:54,Station,Contactless,No Railcard,53,High,110.0,0.0
e1b98483-7f67-4fdc-9aa0,4598,3,1,2024-01-27,15:19:11,Online,Contactless,No Railcard,113,Very High,135.0,0.0
1ba63cdb-3c5f-4568-8e36,4462,3,1,2024-01-27,15:21:19,Station,Credit Card,No Railcard,8,Low,30.0,0.0
0be45319-1389-4423-87f5,4599,2,1,2024-01-27,15:21:37,Station,Contactless,No Railcard,27,Medium,60.0,0.0
574ecbda-c71c-422a-933e,4600,1,1,2024-01-27,15:30:20,Station,Credit Card,No Railcard,13,Low,60.0,0.0
c391ca8a-8b1d-48e5-8bbc,4601,3,1,2024-01-27,15:35:42,Station,Credit Card,No Railcard,12,Low,80.0,0.0
4daa7148-5588-4f59-8a34,4602,3,1,2024-01-27,15:53:48,Online,Contactless,Disabled,22,Medium,80.0,0.0
a0c970a8-cde6-4fc1-934e,4603,1,1,2024-01-27,16:01:16,Online,Contactless,No Railcard,8,Low,80.0,0.0
96fe6ec9-b6bb-436b-ad3e,4604,3,1,2024-01-27,16:01:51,Online,Credit Card,Adult,3,Low,30.0,0.0
1118a23c-88e5-4c75-8191,4604,6,1,2024-01-27,16:03:35,Online,Credit Card,Adult,10,Low,30.0,0.0
35b8ecf6-28e6-4ea1-8bf9,4449,3,1,2024-01-27,16:05:26,Station,Credit Card,No Railcard,4,Low,,
b019a431-00cc-4689-b0e6,4449,3,1,2024-01-27,16:05:42,Station,Credit Card,No Railcard,4,Low,,
24896097-c355-4c03-a795,4605,6,1,2024-01-27,16:13:03,Station,Credit Card,Adult,52,High,80.0,0.0
4102d21e-8bac-40ff-84af,4445,3,1,2024-01-27,16:18:08,Station,Debit Card,No Railcard,12,Low,80.0,0.0
b17694a4-d087-4e49-acc0,4605,3,1,2024-01-27,16:22:57,Station,Credit Card,No Railcard,10,Low,80.0,0.0
d7e26833-7b4f-4350-a96a,4605,3,1,2024-01-27,16:23:30,Station,Credit Card,No Railcard,10,Low,80.0,0.0
96a24d23-4895-45f6-b133,4606,1,1,2024-01-27,16:28:45,Online,Credit Card,Senior,2,Low,30.0,0.0
361f1aa2-9ca0-423f-aaa8,4607,1,1,2024-01-27,16:31:23,Station,Credit Card,No Railcard,13,Low,60.0,0.0
2cad64b7-8cb3-4506-b632,4608,3,2,2024-01-27,17:12:35,Station,Debit Card,Adult,76,High,150.0,15.0
145626b4-52e6-4a83-8801,4609,1,1,2024-01-27,17:17:53,Online,Credit Card,Disabled,4,Low,80.0,0.0
628ff3d4-b57c-4720-9ec4,4610,1,1,2024-01-27,17:18:02,Station,Contactless,No Railcard,35,Medium,110.0,0.0
124998f1-c1fb-4735-9ff7,4611,3,1,2024-01-27,17:19:36,Online,Credit Card,No Railcard,50,Medium,70.0,0.0
c0195281-71f9-4262-947b,4609,1,1,2024-01-27,17:19:54,Online,Credit Card,Disabled,4,Low,80.0,0.0
24ad5ccd-a4b2-4f30-84ee,4453,3,1,2024-01-27,17:20:04,Online,Credit Card,No Railcard,10,Low,20.0,0.0
a1c25fc3-9b4d-4ebd-aebb,4612,3,1,2024-01-27,17:21:30,Online,Credit Card,Senior,8,Low,35.0,0.0
7fe77383-3ca3-489f-9c3f,4613,1,1,2024-01-27,17:21:49,Station,Contactless,No Railcard,3,Low,30.0,0.0
a75bd65f-04de-4bfa-b5bf,4452,3,1,2024-01-27,17:22:55,Online,Credit Card,No Railcard,12,Low,80.0,0.0
7f009d07-dd16-424f-8160,4453,3,1,2024-01-27,17:24:03,Online,Credit Card,No Railcard,10,Low,20.0,0.0
1ea97674-4042-4833-9582,4457,3,1,2024-01-27,17:25:15,Online,Credit Card,No Railcard,8,Low,20.0,0.0
20e9b4af-3d79-478f-9153,4609,1,1,2024-01-27,17:29:31,Online,Credit Card,Disabled,4,Low,80.0,0.0
4a5e099c-7aec-444b-84f5,4614,1,1,2024-01-27,17:30:22,Station,Credit Card,Adult,4,Low,80.0,0.0
413c7df2-3e88-47f2-bc9e,4614,1,1,2024-01-27,17:31:20,Station,Credit Card,Adult,4,Low,80.0,0.0
99570952-9e2e-46db-ac4d,4615,1,1,2024-01-27,17:31:58,Station,Credit Card,No Railcard,3,Low,30.0,0.0
9a8e4ab3-7cb5-42a3-9ac5,4614,1,1,2024-01-27,17:33:12,Station,Debit Card,Adult,4,Low,80.0,0.0
025bb3d9-5db5-4473-bd8d,4616,1,1,2024-01-27,17:36:31,Station,Credit Card,No Railcard,8,Low,80.0,0.0
b18ed999-1a7c-463e-b574,4617,1,1,2024-01-27,17:38:57,Station,Credit Card,Adult,8,Low,60.0,0.0
e5bc1a75-217b-4aca-87e1,4618,1,1,2024-01-27,17:40:36,Station,Credit Card,Adult,23,Medium,110.0,0.0
ee0ef8ce-7196-44e5-b4e3,4619,3,1,2024-01-27,17:42:43,Online,Contactless,No Railcard,35,Medium,150.0,0.0
33894ccf-929f-442d-8e5c,4620,2,1,2024-01-27,17:47:01,Online,Credit Card,No Railcard,52,High,80.0,0.0
0c129f4a-9728-4698-bd17,4621,1,1,2024-01-27,17:49:28,Station,Contactless,Adult,8,Low,60.0,0.0
780dcf3b-f6a1-477f-8f15,4622,1,1,2024-01-27,17:51:59,Station,Credit Card,No Railcard,65,High,135.0,0.0
7a9e5650-dce4-4bd3-93d5,4623,1,1,2024-01-27,17:52:31,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
2b078f35-c102-47a5-be65,4624,1,2,2024-01-27,18:01:38,Station,Debit Card,Adult,56,High,122.0,12.0
d041bf8f-681e-4f74-a85a,4625,1,1,2024-01-27,18:09:26,Station,Credit Card,Adult,4,Low,90.0,0.0
d47f4648-c506-499e-acb5,4444,3,1,2024-01-27,18:18:10,Online,Credit Card,Senior,23,Medium,60.0,0.0
03e5b6ef-2861-44da-80e5,4468,3,1,2024-01-27,18:37:35,Station,Credit Card,No Railcard,19,Low,60.0,0.0
41437345-edbe-4e23-824b,4626,1,1,2024-01-27,18:39:17,Station,Credit Card,No Railcard,13,Low,60.0,0.0
a44fb660-2542-4589-a6e0,4627,1,1,2024-01-27,18:54:37,Station,Contactless,No Railcard,3,Low,30.0,0.0
b0695eb4-7895-4056-967b,4628,1,1,2024-01-27,18:55:58,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
64117efd-2b43-4e1c-b817,4629,1,1,2024-01-27,18:56:35,Online,Credit Card,Senior,2,Low,30.0,0.0
b5622d86-0e00-49f2-884f,4629,1,1,2024-01-27,18:59:25,Online,Credit Card,Senior,2,Low,30.0,0.0
0d404e9a-3df4-455f-b1e5,4471,3,1,2024-01-27,19:01:49,Station,Contactless,Adult,3,Low,30.0,0.0
c5d18e55-5687-4cbf-92f4,4630,1,1,2024-01-27,19:11:07,Online,Credit Card,Adult,2,Low,30.0,0.0
aaa5fb21-9928-4bd2-8b9d,4631,1,1,2024-01-27,19:25:17,Online,Credit Card,Senior,2,Low,,
87d10ea9-26ac-42dd-8366,4632,3,1,2024-01-27,19:25:27,Station,Credit Card,No Railcard,10,Low,80.0,0.0
d84873d4-c5d3-496b-ada2,4633,1,1,2024-01-27,19:30:37,Station,Debit Card,Adult,8,Low,60.0,0.0
86b989b1-649b-4bb2-a88d,4634,1,1,2024-01-27,19:37:48,Station,Credit Card,Adult,4,Low,80.0,0.0
c7f8c714-45c4-4652-857a,4635,6,1,2024-01-27,19:53:09,Station,Credit Card,No Railcard,78,High,80.0,0.0
4798d1d3-eae0-4f25-ad41,4636,3,1,2024-01-27,19:55:33,Online,Credit Card,Disabled,13,Low,60.0,0.0
948492bd-e9c4-4861-a2c5,4637,1,2,2024-01-27,19:59:24,Station,Contactless,No Railcard,13,Low,,
c766d482-bf21-424f-a710,4638,3,1,2024-01-27,20:01:14,Station,Credit Card,No Railcard,10,Low,80.0,0.0
34967b2e-c468-4dda-bfa8,4639,3,1,2024-01-27,20:02:27,Station,Credit Card,Adult,3,Low,30.0,0.0
45b588b5-de9b-4013-ae32,4638,3,1,2024-01-27,20:05:51,Station,Credit Card,No Railcard,10,Low,80.0,0.0
16172ecc-7ed3-43d9-8dbe,4638,3,1,2024-01-27,20:06:28,Station,Credit Card,No Railcard,10,Low,80.0,0.0
f0651b5d-ab67-467c-b946,4639,3,1,2024-01-27,20:11:56,Station,Credit Card,Adult,3,Low,30.0,0.0
4a6f45c2-e0f9-4d66-ad47,4640,3,1,2024-01-27,20:14:25,Station,Contactless,No Railcard,19,Low,60.0,0.0
49979250-7e11-47ed-a6b4,4641,1,1,2024-01-27,20:15:49,Online,Credit Card,No Railcard,8,Low,80.0,0.0
5e651fd0-c290-4b81-974b,4642,1,1,2024-01-27,20:16:46,Online,Credit Card,No Railcard,1,Low,15.0,0.0
daab6f85-574d-4388-99e8,4641,2,1,2024-01-27,20:18:22,Online,Credit Card,No Railcard,54,High,80.0,0.0
a8b9a186-a297-4458-9c03,4641,1,1,2024-01-27,20:19:34,Online,Credit Card,No Railcard,8,Low,80.0,0.0
cad5b078-1bbd-4753-bd86,4643,1,1,2024-01-27,20:23:17,Online,Credit Card,No Railcard,13,Low,60.0,0.0
140dafd0-1f46-4dd2-9f90,4644,1,1,2024-01-27,20:24:20,Station,Contactless,No Railcard,35,Medium,110.0,0.0
281dd1cc-f86d-4c2b-95b9,4645,1,2,2024-01-27,20:25:19,Online,Credit Card,No Railcard,3,Low,,
3ab9aa70-b554-4d45-b1b2,4641,1,1,2024-01-27,20:25:53,Online,Credit Card,No Railcard,8,Low,80.0,0.0
42a4128c-3aea-47e8-bd55,4641,1,1,2024-01-27,20:27:11,Online,Credit Card,No Railcard,8,Low,80.0,0.0
dc2acc61-c45b-4392-806e,4631,1,1,2024-01-27,20:27:26,Online,Contactless,No Railcard,3,Low,,
9b2be6fb-17cf-439b-8372,4646,1,1,2024-01-27,20:32:00,Online,Credit Card,No Railcard,3,Low,30.0,0.0
0b165fe9-31f7-49ae-b66e,4647,2,1,2024-01-27,20:37:29,Station,Contactless,No Railcard,27,Medium,60.0,0.0
7e4fc2fd-9d04-4368-a40e,4648,3,1,2024-01-27,20:38:06,Station,Contactless,No Railcard,12,Low,80.0,0.0
5876f0f8-7430-4877-baaf,4476,3,1,2024-01-27,20:39:43,Station,Credit Card,No Railcard,19,Low,60.0,0.0
83498797-aff5-408b-a04a,4476,3,1,2024-01-27,20:40:07,Online,Contactless,No Railcard,19,Low,60.0,0.0
1da997f7-6754-465f-8f6c,4649,1,1,2024-01-27,20:45:57,Station,Credit Card,No Railcard,3,Low,30.0,0.0
f5ef6fde-c251-47f3-920d,4649,2,1,2024-01-27,20:51:48,Station,Credit Card,No Railcard,10,Low,30.0,0.0
d1f3602a-6805-41e5-9a86,4650,3,1,2024-01-27,20:58:36,Station,Contactless,No Railcard,10,Low,80.0,0.0
6f84029a-a618-4279-81e3,4651,1,1,2024-01-27,21:35:54,Station,Credit Card,No Railcard,13,Low,60.0,0.0
781c2b86-d8ad-4cd9-8445,4652,2,1,2024-01-27,21:44:45,Station,Contactless,Senior,36,Medium,80.0,0.0
45ba0c25-ec93-4dde-a955,4653,1,1,2024-01-27,21:45:03,Online,Credit Card,No Railcard,13,Low,60.0,0.0
bbb44cb5-bc17-4437-a908,4654,1,1,2024-01-27,22:33:07,Online,Contactless,Adult,2,Low,,
8b62b994-1c29-4b82-b370,4655,1,1,2024-01-27,22:34:07,Online,Credit Card,Senior,2,Low,30.0,0.0
e5a09302-b1d3-4312-bb45,4656,1,1,2024-01-27,22:36:09,Station,Credit Card,No Railcard,8,Low,80.0,0.0
b36ab4ed-43fb-46fd-810e,4654,2,2,2024-01-27,22:44:13,Online,Contactless,Adult,6,Low,,
3f6a7543-3c6f-4946-8ed0,4654,1,1,2024-01-27,22:44:14,Online,Contactless,Adult,2,Low,,
8b5c352f-52f6-4858-b53e,4657,1,2,2024-01-27,22:46:07,Station,Credit Card,Adult,15,Low,,
3d914050-cacd-4707-b0f0,4658,1,1,2024-01-27,23:07:23,Station,Credit Card,Adult,2,Low,30.0,0.0
50695665-3bf6-4a27-a113,4659,1,1,2024-01-27,23:56:20,Station,Credit Card,Adult,48,Medium,110.0,0.0
3b7c0b20-d50d-42c9-8c26,4660,3,1,2024-01-28,00:50:43,Online,Credit Card,No Railcard,10,Low,80.0,0.0
744c5c95-87bd-4425-8080,4661,1,1,2024-01-28,01:03:46,Online,Credit Card,No Railcard,7,Low,80.0,0.0
e1a98a18-b22b-4a7d-8630,4662,3,1,2024-01-28,01:08:42,Online,Contactless,Adult,72,High,110.0,0.0
60328a75-ec5e-4a86-aa82,4663,3,1,2024-01-28,01:12:27,Online,Contactless,No Railcard,4,Low,30.0,0.0
3c689bcd-2669-4415-849c,4664,1,1,2024-01-28,01:20:38,Station,Contactless,No Railcard,35,Medium,110.0,0.0
453e36c5-e293-472e-94c0,4665,1,1,2024-01-28,01:26:34,Online,Contactless,Disabled,5,Low,50.0,0.0
4d92d8e1-fd8f-476d-b64e,4666,2,1,2024-01-28,01:31:56,Station,Credit Card,Disabled,7,Low,30.0,0.0
48facbdb-27dd-4eb9-83a7,4667,1,1,2024-01-28,01:32:00,Online,Contactless,Adult,2,Low,30.0,0.0
1f2f2868-babf-4b96-a774,4668,1,1,2024-01-28,01:34:14,Station,Contactless,No Railcard,3,Low,30.0,0.0
d2df948c-d4fc-42c9-8be9,4667,1,1,2024-01-28,01:40:44,Online,Contactless,Adult,2,Low,30.0,0.0
777988a0-4eea-416d-aab9,4669,1,1,2024-01-28,02:21:58,Station,Credit Card,No Railcard,3,Low,30.0,0.0
e9e5701a-4420-4f65-95e8,4517,3,1,2024-01-28,02:45:46,Station,Contactless,Disabled,3,Low,30.0,0.0
2a7c15ef-0ef9-4c16-99db,4517,3,1,2024-01-28,02:48:13,Station,Contactless,Disabled,3,Low,30.0,0.0
97b6a54e-e4af-4940-821c,4670,3,1,2024-01-28,02:51:39,Station,Contactless,Adult,7,Low,80.0,0.0
7d224b17-d544-4a87-8c62,4517,3,1,2024-01-28,02:59:42,Station,Contactless,Disabled,3,Low,30.0,0.0
884c51ce-6cdd-42cf-a877,4519,3,1,2024-01-28,03:09:44,Online,Credit Card,No Railcard,19,Low,60.0,0.0
534c71a7-2521-4727-87dc,4671,3,1,2024-01-28,03:12:41,Online,Credit Card,No Railcard,5,Low,30.0,0.0
4191e691-cb3a-4186-9443,4519,3,1,2024-01-28,03:13:04,Online,Credit Card,No Railcard,19,Low,60.0,0.0
39666afc-5560-4fb2-b5af,4672,1,1,2024-01-28,03:19:04,Online,Contactless,No Railcard,8,Low,50.0,0.0
1ab6f0bd-c2c8-4fb2-b187,4673,1,1,2024-01-28,03:25:27,Station,Credit Card,No Railcard,8,Low,80.0,0.0
3f01ccd1-ac43-47c4-85d1,4674,3,1,2024-01-28,03:27:12,Online,Contactless,No Railcard,53,High,110.0,0.0
ce889fb0-d566-44c0-bbd5,4675,1,1,2024-01-28,03:28:04,Online,Credit Card,No Railcard,3,Low,30.0,0.0
aa3fd114-7550-44a8-b2b1,4527,3,1,2024-01-28,03:39:34,Station,Contactless,No Railcard,53,High,110.0,0.0
d3e1a6e6-cb87-4f64-8371,4676,1,1,2024-01-28,03:42:39,Online,Credit Card,No Railcard,8,Low,80.0,0.0
6a0e44f9-9f9c-4c38-b97a,4677,1,1,2024-01-28,03:53:23,Online,Credit Card,No Railcard,7,Low,80.0,0.0
e8ca0fc4-a205-4c87-8b5e,4678,6,1,2024-01-28,04:01:31,Online,Contactless,No Railcard,86,High,110.0,0.0
3c3ec9e1-c2ce-4ad2-a419,4678,3,1,2024-01-28,04:07:49,Online,Contactless,No Railcard,53,High,110.0,0.0
0cb66451-03a6-4e4f-af5e,4679,3,1,2024-01-28,04:16:59,Station,Credit Card,No Railcard,12,Low,,
fce0d126-c2cb-4262-9151,4680,3,1,2024-01-28,04:28:24,Station,Credit Card,No Railcard,4,Low,30.0,0.0
52556303-8fb5-4dba-b255,4681,1,1,2024-01-28,04:32:01,Online,Credit Card,No Railcard,3,Low,30.0,0.0
7fa47d85-96cf-4fe1-9863,4682,1,1,2024-01-28,04:38:53,Online,Credit Card,No Railcard,3,Low,30.0,0.0
22e12803-ac0f-402a-bc07,4530,3,1,2024-01-28,04:39:01,Online,Contactless,No Railcard,53,High,110.0,0.0
48a187d8-7c59-456b-84c6,4683,3,1,2024-01-28,04:47:25,Station,Contactless,No Railcard,53,High,110.0,0.0
7f9fb0ff-6d76-49b1-ae1e,4535,3,1,2024-01-28,04:48:42,Online,Debit Card,Senior,13,Low,60.0,0.0
5f7ba5da-5e74-4280-ba6e,4683,3,1,2024-01-28,04:49:26,Station,Contactless,No Railcard,53,High,110.0,0.0
0f59d970-78bf-4122-bc44,4684,3,1,2024-01-28,04:57:25,Online,Credit Card,Senior,8,Low,35.0,0.0
08af9f53-7478-4169-967b,4683,3,1,2024-01-28,04:57:46,Station,Contactless,No Railcard,53,High,110.0,0.0
f3f166cb-2de6-4fd8-a2f1,4537,3,1,2024-01-28,05:00:48,Online,Credit Card,Disabled,22,Medium,80.0,0.0
1524ad27-04e2-4794-b07a,4685,3,1,2024-01-28,05:02:29,Station,Credit Card,No Railcard,4,Low,30.0,0.0
2d4ad3ea-37da-4d47-8065,4686,3,2,2024-01-28,05:06:46,Online,Debit Card,No Railcard,107,Very High,,
16b747c9-9830-4692-9b37,4687,1,1,2024-01-28,05:10:37,Station,Credit Card,No Railcard,84,High,140.0,30.0
4d052d9e-a964-4bb1-935e,4538,3,1,2024-01-28,05:12:46,Online,Credit Card,Disabled,5,Low,80.0,50.0
d49b2a98-694a-4a38-933d,4688,6,1,2024-01-28,05:14:43,Online,Contactless,No Railcard,86,High,110.0,0.0
5a715dd6-3c74-4087-97be,4546,3,1,2024-01-28,05:15:38,Online,Credit Card,No Railcard,12,Low,80.0,0.0
7a78cf5c-c50b-4a9e-ba6c,4547,3,1,2024-01-28,05:16:22,Station,Credit Card,No Railcard,5,Low,,
68f4f046-0c00-4931-9f12,4547,3,2,2024-01-28,05:20:27,Station,Credit Card,No Railcard,5,Low,,
af2d7b67-c3ec-4e14-926d,4689,3,1,2024-01-28,05:55:53,Online,Contactless,Adult,2,Low,30.0,0.0
4780d70b-b061-4f1f-9426,4690,1,1,2024-01-28,06:00:19,Online,Credit Card,No Railcard,22,Medium,80.0,0.0
99e8598a-6def-44cc-888d,4552,3,1,2024-01-28,06:00:34,Online,Credit Card,No Railcard,53,High,110.0,0.0
8e4f69c9-fdd0-49bf-8eae,4552,3,1,2024-01-28,06:06:43,Online,Credit Card,No Railcard,53,High,110.0,0.0
0d5a7108-313e-4ac4-9f4e,4550,3,2,2024-01-28,06:07:33,Online,Credit Card,No Railcard,14,Low,,
128ecdfe-bf24-4d95-8b18,4555,3,1,2024-01-28,06:08:16,Station,Contactless,No Railcard,5,Low,30.0,0.0
5c477fe4-ec30-487d-970a,4552,3,1,2024-01-28,06:11:12,Online,Credit Card,No Railcard,53,High,110.0,0.0
a144fe02-6ff1-4150-a9c5,4691,1,1,2024-01-28,06:12:36,Online,Contactless,No Railcard,3,Low,30.0,0.0
2dc5fe95-e99c-4366-9a1b,4552,3,1,2024-01-28,06:14:52,Online,Credit Card,No Railcard,53,High,110.0,0.0
abb3758c-7e59-4b6d-b0a1,4692,3,1,2024-01-28,06:30:16,Online,Credit Card,Disabled,71,High,110.0,0.0
1da6365c-3615-42db-9550,4693,3,1,2024-01-28,06:30:23,Online,Credit Card,No Railcard,12,Low,80.0,0.0
57384b7d-4f29-4fb9-bd8e,4556,3,1,2024-01-28,06:32:24,Station,Credit Card,No Railcard,113,Very High,162.0,27.0
532bb35a-a696-4735-a2e1,4556,3,1,2024-01-28,06:33:06,Station,Credit Card,No Railcard,113,Very High,162.0,27.0
4bf2a2cf-a32d-4b6d-a106,4556,3,1,2024-01-28,06:35:22,Station,Credit Card,No Railcard,113,Very High,162.0,27.0
d626914d-5862-4421-b461,4556,3,1,2024-01-28,06:35:41,Station,Credit Card,No Railcard,113,Very High,162.0,27.0
27d29141-44d2-48e6-a0f4,4692,3,1,2024-01-28,06:38:35,Online,Credit Card,Disabled,71,High,110.0,0.0
1df15f2b-c005-4834-a10a,4556,3,1,2024-01-28,06:39:16,Station,Credit Card,No Railcard,113,Very High,162.0,27.0
dc537a35-db6c-4b70-8159,4694,1,1,2024-01-28,06:40:32,Online,Credit Card,Adult,2,Low,30.0,0.0
e45329ce-81d0-4cce-bcb2,4556,3,1,2024-01-28,06:41:30,Station,Credit Card,No Railcard,113,Very High,162.0,27.0
ad0f9779-f0b4-49de-ae13,4692,3,1,2024-01-28,06:42:56,Online,Credit Card,Disabled,71,High,110.0,0.0
ff1ce80f-8fc4-4c3f-a2ff,4556,3,1,2024-01-28,06:44:32,Station,Credit Card,No Railcard,113,Very High,162.0,27.0
c33016f9-3963-4b27-8721,4695,3,1,2024-01-28,07:00:48,Online,Credit Card,Adult,13,Low,60.0,0.0
9e2ceec1-6cc4-4d54-bcb2,4544,3,1,2024-01-28,07:15:40,Online,Credit Card,No Railcard,4,Low,30.0,0.0
9e9f2993-a8e0-426b-bfee,4696,3,1,2024-01-28,07:15:45,Online,Credit Card,No Railcard,126,Very High,,
db84b3b9-37b7-45b7-970d,4697,3,1,2024-01-28,07:18:07,Online,Contactless,No Railcard,19,Low,60.0,0.0
6a1007dd-4f46-4171-bb29,4698,3,1,2024-01-28,07:18:13,Station,Contactless,Disabled,35,Medium,110.0,0.0
42d54b09-2989-4ea2-b621,4699,3,1,2024-01-28,07:20:02,Online,Credit Card,No Railcard,53,High,110.0,0.0
a20b9c17-d67b-49a8-b2fd,4700,3,1,2024-01-28,07:20:25,Online,Credit Card,No Railcard,26,Medium,,
ea303fca-1e24-47cd-afdd,4563,3,1,2024-01-28,07:22:28,Online,Contactless,No Railcard,4,Low,30.0,0.0
9e4763de-4c62-43e4-808d,4699,6,1,2024-01-28,07:22:45,Online,Credit Card,No Railcard,86,High,110.0,0.0
bcc4eb69-f271-4963-8c5b,4545,3,1,2024-01-28,07:24:10,Online,Credit Card,No Railcard,19,Low,60.0,0.0
e845680a-0607-48fd-8071,4697,3,1,2024-01-28,07:26:19,Online,Credit Card,Adult,13,Low,60.0,0.0
6865aa7c-1bd4-426d-a7b4,4700,3,1,2024-01-28,07:26:37,Online,Credit Card,No Railcard,26,Medium,,
6072adb2-9a3a-4947-b416,4700,3,1,2024-01-28,07:28:27,Online,Credit Card,No Railcard,26,Medium,,
d5628495-6770-411d-a04f,4701,3,1,2024-01-28,07:30:14,Online,Credit Card,No Railcard,53,High,110.0,0.0
3cb56b33-8e66-4aff-b7ae,4566,3,1,2024-01-28,07:39:49,Station,Contactless,Adult,10,Low,205.0,160.0
0d2de8d3-2122-4e36-8527,4702,3,1,2024-01-28,07:44:32,Online,Contactless,Disabled,36,Medium,260.0,0.0
5090bccf-52ee-4335-a182,4703,1,1,2024-01-28,07:45:51,Online,Credit Card,Disabled,22,Medium,70.0,0.0
c1eae315-9ce0-431b-9545,4568,3,1,2024-01-28,07:48:37,Online,Contactless,Senior,3,Low,74.0,44.0
d0101fb0-8b3c-4ab0-a48b,4704,1,1,2024-01-28,07:49:56,Online,Debit Card,Senior,8,Low,60.0,0.0
03e50961-eee1-40a8-8125,4702,3,1,2024-01-28,07:51:33,Online,Contactless,Disabled,36,Medium,260.0,0.0
72c06274-7573-4791-b5fe,4705,2,1,2024-01-28,07:51:44,Online,Credit Card,No Railcard,57,High,110.0,0.0
9d933470-1448-4b10-ba9b,4706,1,1,2024-01-28,08:02:13,Online,Credit Card,No Railcard,5,Low,30.0,0.0
bbd05ad2-ee53-4f93-b51d,4707,1,1,2024-01-28,08:03:06,Online,Debit Card,No Railcard,72,High,110.0,0.0
8b48b501-0540-4cec-b2c4,4708,1,1,2024-01-28,08:03:40,Online,Credit Card,Adult,4,Low,80.0,0.0
9378e9c3-6e4e-42d6-af90,4709,1,2,2024-01-28,08:04:50,Online,Credit Card,Disabled,15,Low,,
54ee9004-909d-4719-bdaa,4709,1,1,2024-01-28,08:12:39,Online,Credit Card,Disabled,15,Low,,
97b186df-2292-4b06-ac24,4710,1,1,2024-01-28,08:13:24,Online,Credit Card,No Railcard,7,Low,20.0,0.0
c727fb3f-56d2-4dde-a42f,4708,1,1,2024-01-28,08:14:50,Station,Contactless,No Railcard,7,Low,80.0,0.0
571dc6b8-68f3-42c8-9755,4711,1,1,2024-01-28,08:16:13,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
793ce375-43e4-4347-98bf,4712,1,1,2024-01-28,08:16:53,Online,Contactless,No Railcard,13,Low,60.0,0.0
2367b624-eae0-479e-89b4,4713,1,1,2024-01-28,08:17:10,Online,Credit Card,No Railcard,18,Low,90.0,0.0
ac4ae958-9e71-4423-a095,4714,1,1,2024-01-28,08:17:49,Station,Credit Card,No Railcard,3,Low,30.0,0.0
9bfc1769-4696-4b4f-87b1,4715,1,1,2024-01-28,08:20:29,Station,Credit Card,No Railcard,3,Low,30.0,0.0
c1dde95f-5fc7-4252-bbaa,4715,1,1,2024-01-28,08:25:11,Station,Credit Card,No Railcard,3,Low,30.0,0.0
1ec83869-0197-40a9-999f,4716,1,1,2024-01-28,08:25:50,Online,Contactless,No Railcard,8,Low,80.0,0.0
80e4a575-86f4-46af-b13a,4711,2,1,2024-01-28,08:27:27,Online,Credit Card,No Railcard,57,High,110.0,0.0
8926ece4-9eb7-45d9-ab84,4717,1,1,2024-01-28,08:29:01,Online,Credit Card,No Railcard,13,Low,60.0,0.0
460dffea-224e-414b-b702,4718,1,1,2024-01-28,08:39:51,Online,Credit Card,No Railcard,13,Low,60.0,0.0
f66c189d-9416-4580-ad12,4719,1,1,2024-01-28,08:43:05,Online,Credit Card,No Railcard,22,Medium,80.0,0.0
fcaf99c4-fb6d-4b48-b881,4720,3,1,2024-01-28,09:02:44,Station,Credit Card,No Railcard,4,Low,30.0,0.0
516c37d9-a26b-477c-839c,4721,3,1,2024-01-28,09:03:08,Station,Credit Card,Disabled,3,Low,30.0,0.0
fe819691-c2cf-47b0-821b,4722,1,1,2024-01-28,09:10:13,Online,Credit Card,No Railcard,9,Low,45.0,0.0
031a6f4d-d730-43f4-b582,4723,1,1,2024-01-28,09:10:27,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
dbf951d0-7363-4fab-80c9,4724,1,1,2024-01-28,09:10:47,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
aa154c82-580c-4132-824e,4722,1,1,2024-01-28,09:11:39,Online,Credit Card,No Railcard,9,Low,45.0,0.0
6a343722-1e66-4ea3-aa85,4711,1,1,2024-01-28,09:17:53,Online,Contactless,No Railcard,35,Medium,110.0,0.0
b61f3683-28bf-450d-a6d0,4725,3,1,2024-01-28,09:26:32,Online,Contactless,No Railcard,4,Low,30.0,0.0
87069281-62be-4f48-9f0a,4726,6,1,2024-01-28,09:32:00,Online,Contactless,No Railcard,11,Low,45.0,0.0
b680de7a-1dca-450e-bfd0,4727,3,1,2024-01-28,09:32:57,Station,Contactless,No Railcard,35,Medium,150.0,0.0
65b6d994-3d71-4e7a-ac81,4728,1,1,2024-01-28,09:35:41,Station,Credit Card,No Railcard,76,High,186.0,51.0
aa41f35d-96ec-4edf-ab26,4728,1,1,2024-01-28,09:38:53,Station,Credit Card,No Railcard,76,High,186.0,51.0
cebf5d0c-0a88-48d7-b1e0,4728,2,1,2024-01-28,09:41:11,Station,Credit Card,No Railcard,118,Very High,186.0,51.0
